paper_id,title,authors,venue,year,doi,abstract,citation_count,source,source_url,synthetic
CAND-275,"Computer Vision-Based Safety Alerts for Airport Surveillance: A Multi-Camera System for Incursions, FOD and Wildlife",Juan Ramos|Guillermo del Valle-Reboul|A. Quintanar,Zenodo (CERN European Organization for Nuclear Research),2026,10.5281/zenodo.21789116,"Abstract: Airport operators increasingly rely on video surveillance to maintain safe airside and landside operations; however, continuous manual monitoring does not scale with traffic and does not consistently deliver timely decision support in low visibility or high-workload situations. This paper presents an AI-enabled Airport Digital Assistant (AP-DA) integrated with the existing CCTV infrastructure at Athens International Airport (AIA) to detect and alert on three recurrent aerodrome safety hazards: taxiway incursions between aircraft and service-road vehicles, foreign object debris (FOD) on pavement areas, and wildlife activity near runway/taxiway environments. The pipeline combines transformer-based object detection for aircraft/vehicle and bird detection, landing-gear localization to refine aircraft ground-position estimation, SIFT-stabilized homography to map image detections onto a 2D reference for conflict assessment, and patch-based preprocessing to preserve small-object detail; for FOD, an autoencoder-based anomaly detector is used to achieve high nuisance-alert rejection. Validation on operational recordings and airport-led simulation sessions shows mean performance of 90.6% F1 and 98.2% TN for taxiway incursions (100% TN in no-incursion clips; typical alert latency 1–2s), 78% F1 and 99% TN for FOD anomaly detection (with recognition limited by scarce labeled data, particularly for small FOD), and wildlife detection robustness across low-contrast and low-visibility scenarios with mean F1 > 70% and mean TN > 85%. Overall, AP-DA demonstrates the feasibility of deploying computer-vision-based alerts to support safety surveillance using real airport video. This paper is based on work carried out within the JARVIS project. The JARVIS project has received funding from the SESAR 3 Joint Undertaking under grant agreement No 101114692 under European Union’s Horizon Europe research and innovation programme.",0,scopus_export,https://doi.org/10.5281/zenodo.21789116,false
CAND-276,An Intelligent Railway Surveillance System Using Yolo-Based Cnn–Lstm–Attention Networks for Trespassing Detection and Object Recognition,Karthick Manoharan|Kannan N,Research Square,2026,10.21203/rs.3.rs-9893406/v1,,0,scopus_export,https://doi.org/10.21203/rs.3.rs-9893406/v1,false
CAND-277,Benchmark AUC Is Not Deployable Reliability: A Cross-Dataset Audit of Off-the-Shelf Features for Surveillance Video Anomaly Detection,Mohammadreza Rashidi,arXiv (Cornell University),2026,10.48550/arxiv.2606.29506,"Automated ""suspicious behavior"" flagging is a headline promise of AI surveillance, and the field reports high frame-level ROC-AUC on standard video anomaly detection benchmarks. Those numbers are measured by training and testing on the same camera and scene. We audit what happens when that assumption is dropped. We build an unsupervised normality model from the all-normal training frames of one dataset, using frozen off-the-shelf embeddings (CLIP, DINOv2, ResNet-50, EfficientNet-B0) and a nearest-neighbour distance, and score the test frames of the same and of other datasets. Across 4 real datasets (UCSD Ped1, UCSD Ped2, CUHK Avenue, ShanghaiTech) and 4 backbones, same-dataset AUC averages 0.704 but cross-dataset AUC averages 0.499, which is chance: a detector calibrated on one scene is no better than a coin flip on another, and in several pairs it is below chance. The strongest backbone makes this worse, not better: DINOv2 has the best same-dataset AUC (up to 0.901 on Ped2) and the largest cross-dataset drop. The collapse is not an artefact of the scoring rule: replacing the nearest-neighbour detector with a PaDiM-style Mahalanobis detector reproduces it almost exactly (cross-dataset gap 0.202 versus 0.208). Even at a favourable operating point the false-alarm rate is on the order of 31,931 per hour. We conclude that the benchmark numbers quoted for surveillance anomaly detection describe a calibrated laboratory setting and overstate deployable reliability by a wide margin, and we release the code that reproduces every number.",0,scopus_export,https://doi.org/10.48550/arxiv.2606.29506,false
CAND-278,Benchmark AUC Is Not Deployable Reliability: A Cross-Dataset Audit of Off-the-Shelf Features for Surveillance Video Anomaly Detection,Mohammadreza Rashidi,arXiv (Cornell University),2026,,"Automated ""suspicious behavior"" flagging is a headline promise of AI surveillance, and the field reports high frame-level ROC-AUC on standard video anomaly detection benchmarks. Those numbers are measured by training and testing on the same camera and scene. We audit what happens when that assumption is dropped. We build an unsupervised normality model from the all-normal training frames of one dataset, using frozen off-the-shelf embeddings (CLIP, DINOv2, ResNet-50, EfficientNet-B0) and a nearest-neighbour distance, and score the test frames of the same and of other datasets. Across 4 real datasets (UCSD Ped1, UCSD Ped2, CUHK Avenue, ShanghaiTech) and 4 backbones, same-dataset AUC averages 0.704 but cross-dataset AUC averages 0.499, which is chance: a detector calibrated on one scene is no better than a coin flip on another, and in several pairs it is below chance. The strongest backbone makes this worse, not better: DINOv2 has the best same-dataset AUC (up to 0.901 on Ped2) and the largest cross-dataset drop. The collapse is not an artefact of the scoring rule: replacing the nearest-neighbour detector with a PaDiM-style Mahalanobis detector reproduces it almost exactly (cross-dataset gap 0.202 versus 0.208). Even at a favourable operating point the false-alarm rate is on the order of 31,931 per hour. We conclude that the benchmark numbers quoted for surveillance anomaly detection describe a calibrated laboratory setting and overstate deployable reliability by a wide margin, and we release the code that reproduces every number.",0,scopus_export,,false
CAND-279,Disagreement-aware late fusion of 3DCNN and MViT for clip-level video anomaly detection,K. Mohanarangan|P. Palanisamy,Discover Computing,2026,10.1007/s10791-026-10197-8,"Abstract We propose Adaptive Late Router with Temperature Scaling (ALeRT), an inference-only, disagreement-aware late fusion framework for clip-level video anomaly detection. ALeRT combines two complementary experts: MMAnet, a lightweight multi-scale 3D CNN for fine-grained motion dynamics, and MViT, a Kinetics-pretrained multiscale Vision Transformer for long-range spatiotemporal modeling, without requiring joint retraining. Model outputs are calibrated using temperature scaling and fused via a Product-of-Experts (PoE) to reinforce agreement, while disagreement is resolved using confidence margins and per-class Positive Predictive Value (PPV). Temporal consistency is further enhanced through exponential moving average (EMA) smoothing. The framework is evaluated across multiple random seeds, reporting mean performance with low variance, demonstrating strong robustness and generalization. Experiments on LPS ( Loss Preventive Surveillance), UCF-Crime-Clips (UCF-CC), and Virat2-RC (ReClassified) datasets show consistent improvements over individual backbones. Notably, ALeRT achieves these gains with only $$\sim $$ 3.1 ms fusion overhead per clip, enabling real-time inference (5.7–6.0 events/s, maximum of 300 FPS(FPS (frames per second) indicates the number of video frames processed per second.)) on commodity GPUs. These results highlight the effectiveness of disagreement-aware fusion for scalable and deployment-ready video anomaly detection.",0,scopus_export,https://doi.org/10.1007/s10791-026-10197-8,false
CAND-280,"Intelligent Video Surveillance: A Systematic Review of Deep Learning Architectures, Multimodal Fusion, and the Emerging Role of Conversational AI (2018–2025)",Nimmala Pravalika|Mittapally Sushmitha|Kommaraju Laasya|Kadiyala Ramana,Artificial Intelligence and Emerging Technologies,2026,10.53941/aiet.2026.100008,"The rapid proliferation of urban surveillance infrastructure and the exponential growth of large-scale video data have intensified demand for automated, adaptive monitoring solutions. Recent deep learning advances have transformed conventional surveillance from rule-based systems into adaptive, context-aware frameworks capable of complex spatiotemporal activity detection, classification, and interpretation. This paper presents a comprehensive review of seventy-three deep-learning-based research studies on video anomaly detection (VAD) and human activity recognition published between 2018 and 2025. A systematic categorization of the surveyed works is performed with respect to ten major model families: CNNs for spatial feature extraction recurrent architectures (LSTM, GRU, Bi-LSTM) for temporal reasoning; 3D-CNN and spatiotemporal models for motion encoding autoencoder and generative adversarial frameworks for unsupervised reconstruction transformer and attention-based models for long-range dependency modeling memory-augmented networks for prototypeconstrained normality learning multimodal fusion architectures and edge-intelligent and conversational AI systems for scalable, interactive deployment. The results demonstrate a performance evolution from early CNN-based classifiers (around 85% AUC) to recent transformer-driven and memory-augmented methods achieving AUC values above 97% on UCF-Crime, ShanghaiTech, CUHK Avenue, and RWF-2000. The review additionally incorporates the MSAD multi-scenario benchmark and the CUVA causation dataset, and provides a methodological caveat on the comparability of AUC scores across heterogeneous supervision paradigms. Key open challenges—dataset imbalance, occlusion, illumination variation, domain generalization, and real-time latency—are mapped to research directions including weakly supervised MLLMs, privacy-preserving federated learning, and edge-optimized transformer pipelines.",0,scopus_export,https://doi.org/10.53941/aiet.2026.100008,false
CAND-281,VisionGuard: Explainable Deep Learning Framework for Real-Time Anomaly Detection in Surveillance Video,"Jahnavi Somaraju, L. Mounika, M. Mounika, K. Mounika, BS. Karishma",Zenodo (CERN European Organization for Nuclear Research),2026,10.5281/zenodo.21523004,"Surveillance anomaly detection systems built around a single monolithic deep network are difficult to interpret, brittle to distribution shift, and offer operators no rationale on which to act. This paper presents VisionGuard, an explainable deep learning framework that reorganizes real-time video anomaly detection as a coordinated multi-agent system. A Perception Agent extracts spatio-temporal features, a Temporal Reasoning Agent scores short clips for anomalous dynamics, an Explanation Agent generates saliency-based and natural-language rationales, an Orchestrator Agent routes decisions and resolves conflicts, and an Alert and Response Agent manages operator-facing triage with a human-in-the-loop feedback channel. The agents communicate over a lightweight message bus and share state through a hybrid short-term feature store and long-term vector memory that supports retrieval-augmented context. On UCSD Ped2, CUHK Avenue and ShanghaiTech, VisionGuard achieves a frame-level AUC of 91.7%, an improvement of 5.6 points over the strongest baseline evaluated, while sustaining 29.4 FPS end-to-end on a single GPU. Ablation results show every agent and the sharedmemory/feedback mechanisms contribute measurably to accuracy, and qualitative case studies show the Explanation Agent's rationale is a substantive aid to operator decision-making.",0,scopus_export,https://doi.org/10.5281/zenodo.21523004,false
CAND-282,MOSAD: Multimodal Open-Set Anomaly Detection Dataset for Omnidirectional UAVs,Omar Huseyn,Zenodo (CERN European Organization for Nuclear Research),2026,10.5281/zenodo.21539951,"MOSAD-8: Multimodal Anomaly Detection Benchmark for Edge-Deployed UAVs Dataset Overview The MOSAD-8 dataset is a stress-test benchmark designed for evaluating real-time, multimodal one-class anomaly detection frameworks on resource-constrained aerial platforms (e.g., NVIDIA Jetson Xavier NX). The dataset contains synchronized visual feature scores and 6-DOF geometric flight controller telemetry collected across 8 distinct flight sequences under severe environmental and hardware fault conditions. Total Samples / Frames: 6,000 frames (750 frames per scenario at 50 Hz cadence) Total Anomalous Frames: 2,370 frames (39.5% overall anomaly ratio) Modalities: Visual Anomaly Scores (PCA Gatekeeper + Bayesian RCAE) + 6-DOF Tracking Error Telemetry Target Platform: Omnidirectional UAVs governed by Brescianini–D'Andrea dynamics License: Creative Commons Attribution 4.0 International (CC BY 4.0) Files Included in Package scenario_1_telemetry_vision.csv : Dusk Lighting Shift (Nominal baseline) scenario_2_telemetry_vision.csv : Rapid Lens Occlusion scenario_3_telemetry_vision.csv : Motor Thrust Loss (10% single-rotor loss) scenario_4_telemetry_vision.csv : Severe Wind Gusts (Aerodynamic turbulence) scenario_5_telemetry_vision.csv : Propeller Degradation scenario_6_telemetry_vision.csv : IMU Sensor Noise Spike scenario_7_telemetry_vision.csv : Camera Gimbal Jitter scenario_8_telemetry_vision.csv : Actuator + Vision Combined Fault summary_metrics_reproduced.csv : Consolidated scenario evaluation metrics Data Schema & Column Specifications Each CSV file contains 7 synchronized telemetry and feature columns recorded at 0.02s timestamp increments (50 Hz): timestamp (float): Elapsed flight time in seconds (0.00 to 14.98 s). pca_score (float): Stage-1 Principal Component Analysis reconstruction MSE (64x64 RGB input). rcae_visual_loss (float): Stage-2 Robust Convolutional Autoencoder reconstruction error combined with Monte Carlo Dropout epistemic uncertainty variance. tracking_error_6dof_norm (float): Normalized 6-DOF tracking error derived via Mahalanobis weighting over Brescianini–D'Andrea rigid-body state dynamics. fused_anomaly_score (float): Multimodal aggregated anomaly score computed via learned weighted fusion (0.15 * PCA + 0.35 * RCAE + 0.50 * Tracking Error). decision_flag (binary): System alert output (0 = Nominal, 1 = Anomaly Detected) evaluated through a 5-frame sliding persistence window. ground_truth_label (binary): Ground-truth annotation (0 = Nominal, 1 = Anomalous Frame). Associated Publication & Citation If you use this dataset or benchmark in your research, please cite the corresponding journal publication: Omar Huseyn and Yasin Furkan Gorgulu, ""Multimodal One-Class Anomaly Detection for Omnidirectional UAVs via PCA Gating and Bayesian Latent Regularization,"" IEEE Transactions on Circuits and Systems for Video Technology, 2026.",0,scopus_export,https://doi.org/10.5281/zenodo.21539951,false
CAND-283,VisionGuard: Explainable Deep Learning Framework for Real-Time Anomaly Detection in Surveillance Video,"Jahnavi Somaraju, L. Mounika, M. Mounika, K. Mounika, BS. Karishma",Zenodo (CERN European Organization for Nuclear Research),2026,10.5281/zenodo.21523005,"Surveillance anomaly detection systems built around a single monolithic deep network are difficult to interpret, brittle to distribution shift, and offer operators no rationale on which to act. This paper presents VisionGuard, an explainable deep learning framework that reorganizes real-time video anomaly detection as a coordinated multi-agent system. A Perception Agent extracts spatio-temporal features, a Temporal Reasoning Agent scores short clips for anomalous dynamics, an Explanation Agent generates saliency-based and natural-language rationales, an Orchestrator Agent routes decisions and resolves conflicts, and an Alert and Response Agent manages operator-facing triage with a human-in-the-loop feedback channel. The agents communicate over a lightweight message bus and share state through a hybrid short-term feature store and long-term vector memory that supports retrieval-augmented context. On UCSD Ped2, CUHK Avenue and ShanghaiTech, VisionGuard achieves a frame-level AUC of 91.7%, an improvement of 5.6 points over the strongest baseline evaluated, while sustaining 29.4 FPS end-to-end on a single GPU. Ablation results show every agent and the sharedmemory/feedback mechanisms contribute measurably to accuracy, and qualitative case studies show the Explanation Agent's rationale is a substantive aid to operator decision-making.",0,scopus_export,https://doi.org/10.5281/zenodo.21523005,false
CAND-284,MOSAD: Multimodal Open-Set Anomaly Detection Dataset for Omnidirectional UAVs,Omar Huseyn,Zenodo (CERN European Organization for Nuclear Research),2026,10.5281/zenodo.21533814,"MOSAD-8: Multi-modal Online Self-supervised Anomaly Detection Benchmark for Omnidirectional UAVs Dataset OverviewThe MOSAD-8 Benchmark Dataset contains 8 synthetic/simulated time-series telemetry scenarios designed for evaluating real-time anomaly detection algorithms on edge-deployed omnidirectional UAVs. All physical flight dynamics are simulated using the Brescianini-D'Andrea omnidirectional hexarotor dynamic model coupled with 6-DOF tracking error profiles and Bayesian latent reconstruction features. - Number of Scenarios: 8 distinct flight anomaly conditions- Sampling Frequency: 50 Hz (0.02s interval)- Flight Duration: 15.0 seconds per scenario (750 samples/file)- Anomaly Window: 1 injected anomaly period per file File & Column Structure- timestamp_s (s): Flight timestamp- pca_score (-): Normalized PCA reconstruction error (s_PCA)- rcae_visual_loss (-): RCAE visual reconstruction loss (L_RCAE)- rcae_epistemic_uncertainty (-): MC-Dropout variance (sigma_ep^2, T=50)- rcae_mc_mean (-): MC-Dropout predictive mean- tracking_error_6dof_norm (m / rad): Normalized 6-DOF tracking error (e_norm)- e_x_m, e_y_m, e_z_m (m): Translational tracking errors along X, Y, Z axes- e_roll_rad, e_pitch_rad, e_yaw_rad (rad): Rotational tracking errors (Euler angles)- fused_anomaly_score (-): Multimodal score: s_fused = beta * s_vis + (1-beta) * e_norm- decision_flag (0 / 1): Binary detection flag based on threshold tau- ground_truth_label (0 / 1): Ground truth anomaly annotation (1 = Anomaly) Baseline Parameters- Fusion Weight (beta): 0.60 (Visual channel preference)- Detection Threshold (tau): 0.45- MC-Dropout Parameters: T = 50 forward passes, dropout rate p = 0.25 Scenario Descriptions1. scenario_01_dusk_lighting: Ambient illumination drop at dusk leading to camera AGC saturation.2. scenario_02_rapid_lens_occlusion: Partial lens occlusion by airborne debris causing localized visual blackout.3. scenario_03_single_motor_thrust_loss: Single motor thrust reduction to 40% introducing asymmetric force.4. scenario_04_severe_gust_perturbation: Lateral wind gust (12 m/s) resulting in attitude exceedance (>20 deg).5. scenario_05_propeller_degradation: Progressive propeller tip crack inducing coupled vibration and motion blur.6. scenario_06_sensor_noise_spike: IMU/Camera synchronization glitch causing a 1-second burst noise.7. scenario_07_camera_jitter: Gimbal mechanical resonance inducing high-frequency image jitter.8. scenario_08_combined_actuator_vision_fault: Simultaneous ESC failure + lens occlusion (worst-case benchmark). Note on Pure Kinematic Scenarios (03 & 04): Scenarios 03 and 04 feature pure mechanical/environmental perturbations without visual anomalies. When evaluating under static beta = 0.60, consider adjusting the threshold to tau = 0.28 or using dynamic weighting. Citation & License- License: Creative Commons Attribution 4.0 International (CC BY 4.0)- Citation: If you use this dataset in your research, please cite: MOSAD: Multimodal One-Class Anomaly Detection for Omnidirectional UAVs via PCA Gating and Bayesian Latent Regularization, IEEE Transactions on Circuits and Systems for Video Technology (Submitted, 2026).",0,scopus_export,https://doi.org/10.5281/zenodo.21533814,false
CAND-285,MOSAD: Multimodal Open-Set Anomaly Detection Dataset for Omnidirectional UAVs,Omar Huseyn,Zenodo (CERN European Organization for Nuclear Research),2026,10.5281/zenodo.21539952,"MOSAD-8: Multimodal Anomaly Detection Benchmark for Edge-Deployed UAVs Dataset Overview The MOSAD-8 dataset is a stress-test benchmark designed for evaluating real-time, multimodal one-class anomaly detection frameworks on resource-constrained aerial platforms (e.g., NVIDIA Jetson Xavier NX). The dataset contains synchronized visual feature scores and 6-DOF geometric flight controller telemetry collected across 8 distinct flight sequences under severe environmental and hardware fault conditions. Total Samples / Frames: 6,000 frames (750 frames per scenario at 50 Hz cadence) Total Anomalous Frames: 2,370 frames (39.5% overall anomaly ratio) Modalities: Visual Anomaly Scores (PCA Gatekeeper + Bayesian RCAE) + 6-DOF Tracking Error Telemetry Target Platform: Omnidirectional UAVs governed by Brescianini–D'Andrea dynamics License: Creative Commons Attribution 4.0 International (CC BY 4.0) Files Included in Package scenario_1_telemetry_vision.csv : Dusk Lighting Shift (Nominal baseline) scenario_2_telemetry_vision.csv : Rapid Lens Occlusion scenario_3_telemetry_vision.csv : Motor Thrust Loss (10% single-rotor loss) scenario_4_telemetry_vision.csv : Severe Wind Gusts (Aerodynamic turbulence) scenario_5_telemetry_vision.csv : Propeller Degradation scenario_6_telemetry_vision.csv : IMU Sensor Noise Spike scenario_7_telemetry_vision.csv : Camera Gimbal Jitter scenario_8_telemetry_vision.csv : Actuator + Vision Combined Fault summary_metrics_reproduced.csv : Consolidated scenario evaluation metrics Data Schema & Column Specifications Each CSV file contains 7 synchronized telemetry and feature columns recorded at 0.02s timestamp increments (50 Hz): timestamp (float): Elapsed flight time in seconds (0.00 to 14.98 s). pca_score (float): Stage-1 Principal Component Analysis reconstruction MSE (64x64 RGB input). rcae_visual_loss (float): Stage-2 Robust Convolutional Autoencoder reconstruction error combined with Monte Carlo Dropout epistemic uncertainty variance. tracking_error_6dof_norm (float): Normalized 6-DOF tracking error derived via Mahalanobis weighting over Brescianini–D'Andrea rigid-body state dynamics. fused_anomaly_score (float): Multimodal aggregated anomaly score computed via learned weighted fusion (0.15 * PCA + 0.35 * RCAE + 0.50 * Tracking Error). decision_flag (binary): System alert output (0 = Nominal, 1 = Anomaly Detected) evaluated through a 5-frame sliding persistence window. ground_truth_label (binary): Ground-truth annotation (0 = Nominal, 1 = Anomalous Frame). Associated Publication & Citation If you use this dataset or benchmark in your research, please cite the corresponding journal publication: Omar Huseyn and Yasin Furkan Gorgulu, ""Multimodal One-Class Anomaly Detection for Omnidirectional UAVs via PCA Gating and Bayesian Latent Regularization,"" IEEE Transactions on Circuits and Systems for Video Technology, 2026.",0,scopus_export,https://doi.org/10.5281/zenodo.21539952,false
CAND-286,MOSAD: Multimodal Open-Set Anomaly Detection Dataset for Omnidirectional UAVs,Omar Huseyn,Zenodo (CERN European Organization for Nuclear Research),2026,10.5281/zenodo.21533815,"MOSAD-8: Multi-modal Online Self-supervised Anomaly Detection Benchmark for Omnidirectional UAVs Dataset OverviewThe MOSAD-8 Benchmark Dataset contains 8 synthetic/simulated time-series telemetry scenarios designed for evaluating real-time anomaly detection algorithms on edge-deployed omnidirectional UAVs. All physical flight dynamics are simulated using the Brescianini-D'Andrea omnidirectional hexarotor dynamic model coupled with 6-DOF tracking error profiles and Bayesian latent reconstruction features. - Number of Scenarios: 8 distinct flight anomaly conditions- Sampling Frequency: 50 Hz (0.02s interval)- Flight Duration: 15.0 seconds per scenario (750 samples/file)- Anomaly Window: 1 injected anomaly period per file File & Column Structure- timestamp_s (s): Flight timestamp- pca_score (-): Normalized PCA reconstruction error (s_PCA)- rcae_visual_loss (-): RCAE visual reconstruction loss (L_RCAE)- rcae_epistemic_uncertainty (-): MC-Dropout variance (sigma_ep^2, T=50)- rcae_mc_mean (-): MC-Dropout predictive mean- tracking_error_6dof_norm (m / rad): Normalized 6-DOF tracking error (e_norm)- e_x_m, e_y_m, e_z_m (m): Translational tracking errors along X, Y, Z axes- e_roll_rad, e_pitch_rad, e_yaw_rad (rad): Rotational tracking errors (Euler angles)- fused_anomaly_score (-): Multimodal score: s_fused = beta * s_vis + (1-beta) * e_norm- decision_flag (0 / 1): Binary detection flag based on threshold tau- ground_truth_label (0 / 1): Ground truth anomaly annotation (1 = Anomaly) Baseline Parameters- Fusion Weight (beta): 0.60 (Visual channel preference)- Detection Threshold (tau): 0.45- MC-Dropout Parameters: T = 50 forward passes, dropout rate p = 0.25 Scenario Descriptions1. scenario_01_dusk_lighting: Ambient illumination drop at dusk leading to camera AGC saturation.2. scenario_02_rapid_lens_occlusion: Partial lens occlusion by airborne debris causing localized visual blackout.3. scenario_03_single_motor_thrust_loss: Single motor thrust reduction to 40% introducing asymmetric force.4. scenario_04_severe_gust_perturbation: Lateral wind gust (12 m/s) resulting in attitude exceedance (>20 deg).5. scenario_05_propeller_degradation: Progressive propeller tip crack inducing coupled vibration and motion blur.6. scenario_06_sensor_noise_spike: IMU/Camera synchronization glitch causing a 1-second burst noise.7. scenario_07_camera_jitter: Gimbal mechanical resonance inducing high-frequency image jitter.8. scenario_08_combined_actuator_vision_fault: Simultaneous ESC failure + lens occlusion (worst-case benchmark). Note on Pure Kinematic Scenarios (03 & 04): Scenarios 03 and 04 feature pure mechanical/environmental perturbations without visual anomalies. When evaluating under static beta = 0.60, consider adjusting the threshold to tau = 0.28 or using dynamic weighting. Citation & License- License: Creative Commons Attribution 4.0 International (CC BY 4.0)- Citation: If you use this dataset in your research, please cite: MOSAD: Multimodal One-Class Anomaly Detection for Omnidirectional UAVs via PCA Gating and Bayesian Latent Regularization, IEEE Transactions on Circuits and Systems for Video Technology (Submitted, 2026).",0,scopus_export,https://doi.org/10.5281/zenodo.21533815,false
CAND-287,A CNN-transformer multimodal architecture for weakly-supervised audio-visual violence detection,Rahul Gyawali|Rabin Dhakal|Deepak Dulal|Mandip Thapa|Sardul Khanal,Open Access Research Journal of Engineering and Technology,2026,10.53022/oarjet.2026.11.1.0056,"Automated detection of violent events in surveillance-scale video is important for timely intervention, but frame-accurate labels are too costly to collect at scale. This has made weakly supervised learning from video-level labels the dominant paradigm. Most existing methods score short video snippets from a single modality and with limited temporal context. We propose a CNN-Transformer multimodal architecture that extracts per-snippet features from frozen, pretrained CNN backbones (I3D for video, VGGish for audio), projects each modality through a lightweight temporal 1D-CNN, and fuses the two modalities across the full temporal extent of a video with a cross-modal Transformer encoder. Snippets are then scored under a multiple-instance-learning (MIL) ranking objective. On XD-Violence, the largest public audio-visual violence detection benchmark, our 4.24M-parameter fusion network reaches 80.14% frame-level average precision (AP) and 93.29% ROC-AUC, outperforming several established baselines while staying much smaller than the CNN backbones it builds on. Ablations show that the audio modality and the Transformer fusion stage each add several points of AP over a visual-only, non-attentive baseline. We also test the model qualitatively on independently sourced, real-world YouTube footage drawn from outside the training distribution. That test exposes a limitation we believe is underappreciated: replacing the benchmark’s undisclosed official visual feature extractor with an independently implemented one collapses the visual predictions, whereas our faithfully reproduced audio pipeline still transfers. Feature-extractor fidelity, and not model architecture alone, is therefore critical for real-world deployment of weakly supervised video anomaly detection systems.",0,scopus_export,https://doi.org/10.53022/oarjet.2026.11.1.0056,false
CAND-288,Integration of CCTV and IoT Sensors for Context-aware Intelligent Surveillance Systems,Osita Miracle Nwakeze|UGOJI FRANK -GODRIC CHIDUBEM|Nwafor Anthony Chigozie|Naveed Uddin Mohammed|Oboti Nwamaka Peace|Ogochukwu Patience Okechukwu,Journal of Engineering Research and Reports,2026,10.9734/jerr/2026/v28i71968,"The growing demand for smarter and more dependable surveillance systems has driven the integration of advanced technologies capable of providing real-time situational awareness and accurate anomaly detection. Conventional Closed-Circuit Television (CCTV) systems are typically constrained by their reliance on manual monitoring and lack of contextual insight, leading to slow response times and high false-alarm rates. This paper presents the design and simulation-based implementation of a context-aware intelligent surveillance system that fuses CCTV video streams with Internet of Things (IoT) sensor data to enhance detection accuracy and system responsiveness, specifically for indoor fire detection. The system employs a Variational Autoencoder (VAE) trained on multimodal data to learn normal behavioural patterns and identify anomalies through reconstruction-error analysis. Training and testing were conducted using simulated sensor data and the MmodalFire dataset, which provides synchronised video and environmental sensing data across diverse indoor environments. The system was implemented within a MATLAB–Python co-simulation framework, enabling effective modelling of both hardware behaviour and software intelligence without physical deployment. Experimental results demonstrate strong performance, with an accuracy of 96.8%, precision of 95.4%, recall of 97.1%, and a low false-alarm rate of 3.2%, representing a significant improvement over a traditional CCTV-only system. The system also exhibits low detection latency, high robustness, and sensitivity under varying environmental conditions, including smoke interference and low visibility. These findings indicate the potential of multimodal data fusion and unsupervised learning to improve surveillance intelligence.",0,scopus_export,https://doi.org/10.9734/jerr/2026/v28i71968,false
CAND-289,Multi-Sensor Spatial Data Fusion for Road Condition Monitoring Digital Twins,Deepak Satheesan|Songnian Li|Michael A. Chapman,"The international archives of the photogrammetry, remote sensing and spatial information sciences/International archives of the photogrammetry, remote sensing and spatial information sciences",2026,10.5194/isprs-archives-xlix-b4-2026-521-2026,"Abstract. Pavement Management Systems (PMS) are essential for evaluating and maintaining transportation infrastructure; however, conventional monitoring methods are often labour-intensive, costly, and inaccurate. The growing need for reliable. timely pavement condition data has driven the development of automated, data-driven approaches. This study presents a low-cost and scalable framework for pavement condition monitoring that integrates multimodal sensing with a digital twin (DT) environment. Smartphones equipped with inertial measurement unit (IMU) sensors, GPS, and cameras are used to collect synchronized vibration and visual data during normal driving conditions. Vibration signals are analysed to detect anomalies associated with pavement surface irregularities, while video data are processed using a deep learning-based object detection model to identify surface distress. A late fusion approach combines the outputs from both modalities to improve detection reliability and provide comprehensive condition assessment. The system enables spatial mapping of detected distresses and supports real-time visualization through a web-based DT dashboard. Results demonstrate that multimodal sensing compensates for the limitations of individual sensors, enhancing both detection accuracy and robustness. The proposed framework offers a practical solution for efficient pavement monitoring. It supports data-driven decision-making for proactive infrastructure management, with potential for future expansion through crowdsourced data and additional sensing technologies.",0,scopus_export,https://doi.org/10.5194/isprs-archives-xlix-b4-2026-521-2026,false
CAND-290,Quantum-enhanced Semantic Video Intelligence for Real-time Surveillance Using CLIP and Hamiltonian Quantum GANs,S. Saranya|P. Vinayagam,Iranian Journal of Science and Technology Transactions of Electrical Engineering,2026,10.1007/s40998-026-01186-0,,0,scopus_export,https://doi.org/10.1007/s40998-026-01186-0,false
CAND-291,"Language-driven models for video anomaly detection: taxonomy, datasets, and future horizons",Olfa Saket|Anis Ben Aicha|Habib Fathallah,International Journal of Multimedia Information Retrieval,2026,10.1007/s13735-026-00415-w,,0,scopus_export,https://doi.org/10.1007/s13735-026-00415-w,false
